Course,Green,Tee,CR,SR,Yards
榛名-妙義,ベント,バック,79.3,142,6765
榛名-妙義,ベント,レギュラー,77.4,138,6432
榛名-妙義,ベント,フロント,75.9,136,6146
榛名-妙義,ベント,レディース,71.8,127,5424
榛名-妙義,コーライ,バック,77.7,139,6518
榛名-妙義,コーライ,レギュラー,75.7,136,6185
榛名-妙義,コーライ,フロント,74.1,132,5899
榛名-妙義,コーライ,レディース,69.9,125,5177
赤城-榛名,ベント,バック,78.8,141,6687
赤城-榛名,ベント,レギュラー,76.8,137,6348
赤城-榛名,ベント,フロント,75.4,134,6085
赤城-榛名,ベント,レディース,72.2,127,5528
赤城-榛名,コーライ,バック,76.6,137,6391
赤城-榛名,コーライ,レギュラー,74.6,133,6052
赤城-榛名,コーライ,フロント,73.1,129,5789
赤城-榛名,コーライ,レディース,70.0,123,5232
妙義-赤城,ベント,バック,78.5,141,6574
妙義-赤城,ベント,レギュラー,76.6,137,6244
妙義-赤城,ベント,フロント,75.3,134,6005
妙義-赤城,ベント,レディース,71.6,126,5366
妙義-赤城,コーライ,バック,76.3,137,6273
妙義-赤城,コーライ,レギュラー,74.5,134,5943
妙義-赤城,コーライ,フロント,73.2,130,5704
妙義-赤城,コーライ,レディース,69.5,122,5065
高崎-岩平,ベント,バック,77.8,135,6475
高崎-岩平,ベント,レギュラー,75.6,131,6111
高崎-岩平,ベント,フロント,73.9,128,5855
高崎-岩平,ベント,レディース,70.2,122,5259
高崎-岩平,コーライ,バック,76.7,133,6321
高崎-岩平,コーライ,レギュラー,74.4,130,5957
高崎-岩平,コーライ,フロント,72.9,127,5701
高崎-岩平,コーライ,レディース,69.4,121,5105
吉井-高崎,ベント,バック,77.4,133,6371
吉井-高崎,ベント,レギュラー,75.5,130,6073
吉井-高崎,ベント,フロント,73.8,127,5816
吉井-高崎,ベント,レディース,70.6,121,5283
吉井-高崎,コーライ,バック,76.0,131,6186
吉井-高崎,コーライ,レギュラー,74.0,128,5888
吉井-高崎,コーライ,フロント,72.4,126,5631
吉井-高崎,コーライ,レディース,69.3,120,5098
岩平-吉井,ベント,バック,77.4,135,6394
岩平-吉井,ベント,レギュラー,74.9,131,5988
岩平-吉井,ベント,フロント,73.3,127,5723
岩平-吉井,ベント,レディース,70.4,122,5238
岩平-吉井,コーライ,バック,76.5,134,6249
岩平-吉井,コーライ,レギュラー,74.0,130,5843
岩平-吉井,コーライ,フロント,72.5,127,5578
岩平-吉井,コーライ,レディース,69.7,121,5093
