Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント(B),チャンピオン,71.7,128,6561
アウト-イン,ベント(B),バック,70.6,126,6313
アウト-イン,ベント(B),レギュラー,69.4,123,6045
アウト-イン,ベント(B),フロント,68.4,122,5825
アウト-イン,ベント(B),シニア,66.5,118,5416
アウト-イン,ベント(B),レディース,66.0,116,5293
アウト-イン,ベント(B),ピンク/フロント,63.5,112,4765
アウト-イン,ベント(A),チャンピオン,71.1,125,6454
アウト-イン,ベント(A),バック,70.0,123,6221
アウト-イン,ベント(A),レギュラー,68.9,120,5956
アウト-イン,ベント(A),フロント,67.8,119,5739
アウト-イン,ベント(A),シニア,65.9,115,5318
アウト-イン,ベント(A),レディース,65.4,114,5202
アウト-イン,ベント(A),ピンク/フロント,63.4,109,4751
