Course,Green,Tee,CR,SR,Yards
東-中,ベント(サブ),バック,77.6,140,6799
東-中,ベント(サブ),レギュラー,75.8,136,6450
東-中,ベント(サブ),フロント,75.2,134,6318
東-中,ベント(サブ),レディース,71.7,125,5681
東-中,ベント(メイン),バック,77.2,139,6714
東-中,ベント(メイン),レギュラー,75.5,135,6396
東-中,ベント(メイン),フロント,74.7,133,6228
東-中,ベント(メイン),レディース,71.5,124,5626
中-西,ベント(サブ),バック,77.4,140,6769
中-西,ベント(サブ),レギュラー,75.6,135,6429
中-西,ベント(サブ),フロント,75.0,134,6290
中-西,ベント(サブ),レディース,72.0,126,5710
中-西,ベント(メイン),バック,77.3,139,6713
中-西,ベント(メイン),レギュラー,75.5,135,6378
中-西,ベント(メイン),フロント,74.6,133,6201
中-西,ベント(メイン),レディース,71.8,125,5655
西-東,ベント(メイン),バック,77.2,139,6683
西-東,ベント(メイン),レギュラー,75.5,135,6374
西-東,ベント(メイン),フロント,75.2,134,6289
西-東,ベント(メイン),レディース,71.7,125,5621
西-東,ベント(サブ),バック,77.1,139,6666
西-東,ベント(サブ),レギュラー,75.3,134,6323
西-東,ベント(サブ),フロント,74.8,133,6240
西-東,ベント(サブ),レディース,71.3,124,5571
