Course,Green,Tee,CR,SR,Yards
北-南,ベント,バック,71.4,129,6601
北-南,ベント,レギュラー,69.8,124,6261
北-南,ベント,フロント1,68.9,122,6006
南-東,ベント,バック,71.3,129,6573
南-東,ベント,レギュラー,69.8,124,6255
南-東,ベント,フロント1,68.7,121,5969
東-北,ベント,バック,70.7,127,6452
東-北,ベント,レギュラー,69.2,123,6116
東-北,ベント,フロント1,68.0,119,5801
