Course,Green,Tee,CR,SR,Yards
東-中,コーライ,バック,72.1,129,6741
東-中,コーライ,レギュラー,69.8,125,6254
東-中,コーライ,ゴールド,67.4,120,5763
東-中,コーライ,レディース,64.2,113,5088
東-中,ベント,バック,71.1,128,6571
東-中,ベント,レギュラー,68.9,122,6086
東-中,ベント,ゴールド,66.4,118,5572
東-中,ベント,レディース,63.3,110,4920
西-東,コーライ,バック,71.9,133,6686
西-東,コーライ,レギュラー,69.5,130,6204
西-東,コーライ,ゴールド,66.7,123,5608
西-東,コーライ,レディース,64.2,116,5056
西-東,ベント,バック,71.2,132,6553
西-東,ベント,レギュラー,69.0,126,6074
西-東,ベント,ゴールド,66.0,121,5463
西-東,ベント,レディース,63.4,113,4909
中-西,コーライ,バック,71.4,135,6595
中-西,コーライ,レギュラー,69.1,132,6118
中-西,コーライ,ゴールド,67.1,127,5683
中-西,コーライ,レディース,64.2,119,5054
中-西,ベント,バック,70.9,135,6480
中-西,ベント,レギュラー,68.7,130,6006
中-西,ベント,ゴールド,66.4,125,5565
中-西,ベント,レディース,63.5,118,4957
