Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,71.3,129,6566
アウト-イン,ベント,レギュラー,69.7,124,6191
アウト-イン,コーライ,バック,69.8,124,6267
アウト-イン,コーライ,レギュラー,68.4,120,5890
