Course,Green,Tee,CR,SR,Yards
西アウト-西イン,Aグリーン,バック1,81.6,147,7261
西アウト-西イン,Aグリーン,バック2,80.5,145,7052
西アウト-西イン,Aグリーン,レギュラー1,77.3,139,6467
西アウト-西イン,Aグリーン,レギュラー2,77.1,138,6416
西アウト-西イン,Aグリーン,フロント1,76.1,135,6233
西アウト-西イン,Aグリーン,フロント2,71.7,126,5401
西アウト-西イン,Pグリーン,バック1,79.4,144,6944
西アウト-西イン,Pグリーン,バック2,78.3,141,6753
西アウト-西イン,Pグリーン,レギュラー1,75.2,135,6170
西アウト-西イン,Pグリーン,レギュラー2,74.9,134,6119
西アウト-西イン,Pグリーン,フロント1,73.9,132,5936
西アウト-西イン,Pグリーン,フロント2,69.4,123,5117
東アウト-東イン,ベント,バック1,78.8,142,6749
東アウト-東イン,ベント,レギュラー1,76.7,137,6373
東アウト-東イン,ベント,レギュラー2,76.1,137,6266
東アウト-東イン,ベント,フロント1,72.5,129,5595
東アウト-東イン,ベント,フロント2,71.2,126,5345
