Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブルー,70.0,132,6264
アウト-イン,ベント,ホワイト1,68.2,128,5875
アウト-イン,ベント,ホワイト2,66.7,125,5541
アウト-イン,ベント,グリーン,66.2,123,5418
アウト-イン,ベント,レッド,63.6,119,4866
