Course,Green,Tee,CR,SR,Yards
甲斐-駿河,Aグリーン,バック1,71.8,125,6518
甲斐-駿河,Aグリーン,バック2,70.8,124,6368
甲斐-駿河,Aグリーン,レギュラー,68.6,122,5949
甲斐-駿河,Aグリーン,フロント,68.5,120,5916
甲斐-駿河,Aグリーン,シニア,64.5,111,5063
甲斐-駿河,Aグリーン,レディース,64.5,111,5063
甲斐-駿河,Bグリーン,バック1,70.6,124,6355
甲斐-駿河,Bグリーン,バック2,69.9,123,6232
甲斐-駿河,Bグリーン,レギュラー,68.0,119,5814
甲斐-駿河,Bグリーン,フロント,67.9,119,5781
甲斐-駿河,Bグリーン,シニア,63.7,109,4918
甲斐-駿河,Bグリーン,レディース,63.7,109,4918
富士-甲斐,Aグリーン,バック1,71.6,127,6522
富士-甲斐,Aグリーン,バック2,70.4,126,6338
富士-甲斐,Aグリーン,レギュラー,68.4,123,5948
富士-甲斐,Aグリーン,フロント,68.2,123,5898
富士-甲斐,Aグリーン,シニア,64.7,115,5173
富士-甲斐,Aグリーン,レディース,64.6,114,5132
富士-甲斐,Bグリーン,バック1,70.4,125,6335
富士-甲斐,Bグリーン,バック2,69.4,124,6157
富士-甲斐,Bグリーン,レギュラー,67.6,122,5775
富士-甲斐,Bグリーン,フロント,67.3,121,5725
富士-甲斐,Bグリーン,シニア,63.9,113,4994
富士-甲斐,Bグリーン,レディース,63.7,112,4953
駿河-富士,Aグリーン,バック1,70.6,125,6436
駿河-富士,Aグリーン,バック2,69.6,123,6218
駿河-富士,Aグリーン,レギュラー,67.6,121,5839
駿河-富士,Aグリーン,フロント,67.3,119,5756
駿河-富士,Aグリーン,シニア,63.2,109,4914
駿河-富士,Aグリーン,レディース,63.1,108,4873
駿河-富士,Bグリーン,バック1,70.0,123,6282
駿河-富士,Bグリーン,バック2,68.9,122,6085
駿河-富士,Bグリーン,レギュラー,67.2,119,5707
駿河-富士,Bグリーン,フロント,66.8,117,5624
駿河-富士,Bグリーン,シニア,62.8,107,4786
駿河-富士,Bグリーン,レディース,62.6,107,4745
