Course,Green,Tee,CR,SR,Yards
日本海アウト-日本海イン,マスター,バック,73.2,134,6905
日本海アウト-日本海イン,マスター,レギュラー,71.5,129,6529
日本海アウト-日本海イン,マスター,フロント,71.1,128,6440
日本海アウト-日本海イン,マスター,レディス,68.1,119,5699
日本海アウト-日本海イン,サブ,バック,70.2,125,6371
日本海アウト-日本海イン,サブ,レギュラー,68.8,121,6018
日本海アウト-日本海イン,サブ,フロント,68.7,121,5952
日本海アウト-日本海イン,サブ,レディス,66.0,113,5248
立山アウト-立山イン,マスター,バック,72.2,131,6640
立山アウト-立山イン,マスター,レギュラー,70.2,125,6226
立山アウト-立山イン,マスター,フロント,69.7,124,6128
立山アウト-立山イン,マスター,レディス,67.7,118,5608
立山アウト-立山イン,サブ,バック,70.0,125,6271
立山アウト-立山イン,サブ,レギュラー,68.4,120,5834
立山アウト-立山イン,サブ,フロント,68.1,119,5751
立山アウト-立山イン,サブ,レディス,66.3,114,5272
