Course,Green,Tee,CR,SR,Yards
笹井アウト-笹井イン,ベント(15番右),チャンピオン,81.2,142,7132
笹井アウト-笹井イン,ベント(15番右),バック,80.8,140,7063
笹井アウト-笹井イン,ベント(15番右),レギュラー,78.1,135,6597
笹井アウト-笹井イン,ベント(15番右),フロント,75.7,131,6186
笹井アウト-笹井イン,ベント(15番右),レディース,72.1,124,5580
笹井アウト-笹井イン,ベント(15番左),チャンピオン,81.1,142,7115
笹井アウト-笹井イン,ベント(15番左),バック,80.8,140,7063
笹井アウト-笹井イン,ベント(15番左),レギュラー,78.1,135,6597
笹井アウト-笹井イン,ベント(15番左),フロント,75.6,131,6168
笹井アウト-笹井イン,ベント(15番左),レディース,72.0,124,5562
豊岡アウト-豊岡イン,ホワイト,チャンピオン,80.1,139,6943
豊岡アウト-豊岡イン,ホワイト,バック,79.5,139,6838
豊岡アウト-豊岡イン,ホワイト,レギュラー,77.3,133,6429
豊岡アウト-豊岡イン,ホワイト,フロント,75.5,130,6121
豊岡アウト-豊岡イン,ホワイト,レディース,74.6,128,5956
豊岡アウト-豊岡イン,レッド,チャンピオン,79.9,139,6916
豊岡アウト-豊岡イン,レッド,バック,79.4,137,6811
豊岡アウト-豊岡イン,レッド,レギュラー,77.1,133,6404
豊岡アウト-豊岡イン,レッド,フロント,75.4,129,6092
豊岡アウト-豊岡イン,レッド,レディース,74.5,127,5927
