Course,Green,Tee,CR,SR,Yards
中-東,Aグリーン,バック,77.1,139,6628
中-東,Aグリーン,レギュラー,74.9,133,6184
中-東,Aグリーン,フロント,72.8,128,5770
中-東,Aグリーン,レディース,71.7,125,5598
中-東,Bグリーン,バック,76.2,137,6480
中-東,Bグリーン,レギュラー,73.9,131,6036
中-東,Bグリーン,フロント,71.8,125,5625
中-東,Bグリーン,レディース,71.0,123,5453
東-西,Aグリーン,バック,76.8,138,6601
東-西,Aグリーン,レギュラー,75.0,134,6244
東-西,Aグリーン,フロント,73.5,130,5934
東-西,Aグリーン,レディース,72.8,128,5798
東-西,Bグリーン,バック,76.2,137,6514
東-西,Bグリーン,レギュラー,74.3,132,6157
東-西,Bグリーン,フロント,72.7,128,5847
東-西,Bグリーン,レディース,72.1,126,5711
西-中,Aグリーン,バック,76.5,137,6485
西-中,Aグリーン,レギュラー,74.3,132,6054
西-中,Aグリーン,フロント,72.1,126,6640
西-中,Aグリーン,レディース,71.1,123,5474
西-中,Bグリーン,バック,75.6,135,6372
西-中,Bグリーン,レギュラー,73.4,129,5941
西-中,Bグリーン,フロント,71.3,124,5530
西-中,Bグリーン,レディース,70.5,122,5364
