Course,Green,Tee,CR,SR,Yards
アウト-イン,Main,バック,80.2,141,6945
アウト-イン,Main,レギュラー,77.6,138,6471
アウト-イン,Main,フロント1,75.0,131,5991
アウト-イン,Main,レディース1,70.9,123,5323
アウト-イン,Aグリーン,バック,78.9,139,6646
アウト-イン,Aグリーン,レギュラー,76.1,134,6174
アウト-イン,Aグリーン,フロント1,73.3,130,5692
アウト-イン,Aグリーン,レディース1,69.0,122,5004
アウト-イン,Bグリーン,バック,78.7,141,6627
アウト-イン,Bグリーン,レギュラー,76.2,135,6153
アウト-イン,Bグリーン,フロント1,73.3,128,5673
アウト-イン,Bグリーン,レディース1,69.1,121,4982
アウト-イン,Sub,バック,77.3,137,6328
アウト-イン,Sub,レギュラー,74.4,132,5856
アウト-イン,Sub,フロント1,71.5,127,5374
アウト-イン,Sub,レディース1,67.2,119,4663
