Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,73.7,139,6975
アウト-イン,ベント,バック,71.7,133,6553
アウト-イン,ベント,レギュラー,69.8,129,6127
アウト-イン,ベント,シルバー,66.0,120,5283
アウト-イン,ベント,レディース,63.4,113,4723
