Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,フロント1,72.6,127,5968
アウト-イン,ベント,フロント2,70.2,121,5504
アウト-イン,ベント,ゴールド,70.0,121,5472
アウト-イン,ベント,レディス,68.0,115,5083
