Course,Green,Tee,CR,SR,Yards
からまつ-あかまつ,ベント,チャンピオン,79.3,145,6931
からまつ-あかまつ,ベント,バック,78.8,144,6823
からまつ-あかまつ,ベント,レギュラー,76.1,139,6342
からまつ-あかまつ,ベント,フロント,73.9,135,5967
からまつ-あかまつ,ベント,レディース1,73.0,133,5802
からまつ-あかまつ,ベント,レディース2,69.8,127,5306
しらかば-からまつ,ベント,チャンピオン,78.5,145,6743
しらかば-からまつ,ベント,バック,77.9,143,6625
しらかば-からまつ,ベント,レギュラー,75.5,140,6227
しらかば-からまつ,ベント,フロント,73.9,135,5926
しらかば-からまつ,ベント,レディース1,73.4,134,5824
しらかば-からまつ,ベント,レディース2,69.9,128,5275
あかまつ-しらかば,ベント,チャンピオン,77.2,142,6506
あかまつ-しらかば,ベント,バック,76.9,141,6420
あかまつ-しらかば,ベント,レギュラー,74.0,136,5927
あかまつ-しらかば,ベント,フロント,71.8,132,5545
あかまつ-しらかば,ベント,レディース1,71.4,131,5482
あかまつ-しらかば,ベント,レディース2,69.3,128,5147
