Course,Green,Tee,CR,SR,Yards
東-中,Rグリーン,バック,78.0,139,6663
東-中,Rグリーン,レギュラー,75.8,134,6278
東-中,Rグリーン,レディース2,73.9,128,5775
東-中,Rグリーン,レディース1,73.6,128,5722
東-中,Lグリーン,バック,77.0,141,6510
東-中,Lグリーン,レギュラー,74.9,137,6124
東-中,Lグリーン,レディース2,73.1,131,5620
東-中,Lグリーン,レディース1,72.9,130,5572
南-東,Rグリーン,バック,77.4,134,6534
南-東,Rグリーン,レギュラー,75.2,129,6162
南-東,Rグリーン,レディース2,74.0,124,5721
南-東,Rグリーン,レディース1,72.8,122,5506
南-東,Lグリーン,バック,76.5,136,6434
南-東,Lグリーン,レギュラー,74.5,132,6062
南-東,Lグリーン,レディース2,73.3,128,5614
南-東,Lグリーン,レディース1,72.1,125,5399
中-南,Rグリーン,バック,77.0,136,6385
中-南,Rグリーン,レギュラー,74.6,131,5966
中-南,Rグリーン,レディース2,72.9,125,5536
中-南,Rグリーン,レディース1,72.0,124,5374
中-南,Lグリーン,バック,76.9,137,6388
中-南,Lグリーン,レギュラー,74.6,132,5970
中-南,Lグリーン,レディース2,73.2,129,5544
中-南,Lグリーン,レディース1,72.2,127,5377
