Course,Green,Tee,CR,SR,Yards
大阪湾-犬鳴,ベントA,Black,80.7,144,7032
大阪湾-犬鳴,ベントA,Blue,78.6,139,6724
大阪湾-犬鳴,ベントA,White,76.9,136,6499
大阪湾-犬鳴,ベントA,Yellow,74.3,130,5874
大阪湾-犬鳴,ベントA,Green,70.5,121,5175
大阪湾-犬鳴,ベントA,Red,69.4,119,5004
大阪湾-犬鳴,ベントB,Black,80.2,143,6938
大阪湾-犬鳴,ベントB,Blue,78.0,139,6629
大阪湾-犬鳴,ベントB,White,76.4,135,6404
大阪湾-犬鳴,ベントB,Yellow,73.8,128,5778
大阪湾-犬鳴,ベントB,Green,70.2,122,5130
大阪湾-犬鳴,ベントB,Red,68.9,118,4912
犬鳴-稲倉,ベントA,Black,78.8,137,6912
犬鳴-稲倉,ベントA,Blue,76.8,132,6576
犬鳴-稲倉,ベントA,White,75.0,128,6314
犬鳴-稲倉,ベントA,Yellow,73.3,125,5872
犬鳴-稲倉,ベントA,Green,70.3,119,5393
犬鳴-稲倉,ベントA,Red,68.7,115,5161
犬鳴-稲倉,ベントB,Black,77.7,134,6702
犬鳴-稲倉,ベントB,Blue,75.6,130,6364
犬鳴-稲倉,ベントB,White,73.8,126,6101
犬鳴-稲倉,ベントB,Yellow,72.1,122,5662
犬鳴-稲倉,ベントB,Green,69.1,116,5185
犬鳴-稲倉,ベントB,Red,67.5,112,4952
稲倉-大阪湾,ベントA,Black,77.5,137,6628
稲倉-大阪湾,ベントA,Blue,76.2,133,6404
稲倉-大阪湾,ベントA,White,74.7,131,6133
稲倉-大阪湾,ベントA,Yellow,73.0,126,5786
稲倉-大阪湾,ベントA,Green,69.8,120,5226
稲倉-大阪湾,ベントA,Red,68.1,116,5013
稲倉-大阪湾,ベントB,Black,77.1,136,6570
稲倉-大阪湾,ベントB,Blue,75.8,133,6347
稲倉-大阪湾,ベントB,White,74.4,129,6075
稲倉-大阪湾,ベントB,Yellow,72.7,125,5732
稲倉-大阪湾,ベントB,Green,69.7,120,5219
稲倉-大阪湾,ベントB,Red,67.8,115,4958
