Course,Green,Tee,CR,SR,Yards
西アウト-西イン,Bグリーン,バック,72.6,132,6867
西アウト-西イン,Bグリーン,レギュラー,70.6,127,6438
西アウト-西イン,Bグリーン,フロント,69.3,123,6130
西アウト-西イン,Zグリーン,バック,72.6,132,6861
西アウト-西イン,Zグリーン,レギュラー,70.5,126,6432
西アウト-西イン,Zグリーン,フロント,69.2,123,6124
東イン-西イン,Bグリーン,バック,72.4,132,6833
東イン-西イン,Bグリーン,レギュラー,70.5,126,6456
東イン-西イン,Bグリーン,フロント,69.3,123,6157
東イン-西イン,Zグリーン,バック,72.4,132,6819
東イン-西イン,Zグリーン,レギュラー,70.5,126,6442
東イン-西イン,Zグリーン,フロント,69.2,123,6143
西アウト-東イン,Bグリーン,バック,72.4,132,6792
西アウト-東イン,Bグリーン,レギュラー,70.7,127,6430
西アウト-東イン,Bグリーン,フロント,69.4,123,6115
西アウト-東イン,Zグリーン,バック,72.2,131,6758
西アウト-東イン,Zグリーン,レギュラー,70.4,126,6396
西アウト-東イン,Zグリーン,フロント,69.2,123,6081
東アウト-西アウト,Bグリーン,バック,72.3,132,6787
東アウト-西アウト,Bグリーン,レギュラー,70.7,127,6404
東アウト-西アウト,Bグリーン,フロント,69.3,123,6082
東アウト-西アウト,Zグリーン,バック,72.1,131,6764
東アウト-西アウト,Zグリーン,レギュラー,70.3,126,6381
東アウト-西アウト,Zグリーン,フロント,69.1,122,6055
東アウト-西イン,Bグリーン,バック,72.3,132,6828
東アウト-西イン,Bグリーン,レギュラー,70.5,126,6430
東アウト-西イン,Bグリーン,フロント,69.2,123,6124
東アウト-西イン,Zグリーン,バック,72.3,132,6825
東アウト-西イン,Zグリーン,レギュラー,70.4,126,6427
東アウト-西イン,Zグリーン,フロント,69.1,122,6117
東アウト-東イン,Bグリーン,バック,72.1,131,6753
東アウト-東イン,Bグリーン,レギュラー,70.6,127,6422
東アウト-東イン,Bグリーン,フロント,69.3,123,6109
東アウト-東イン,Zグリーン,バック,71.9,130,6722
東アウト-東イン,Zグリーン,レギュラー,70.3,126,6391
東アウト-東イン,Zグリーン,フロント,69.2,123,6074
