Course,Green,Tee,CR,SR,Yards
アウト-イン,コーライ,バック,74.8,133,6080
アウト-イン,コーライ,レギュラー,72.4,127,5630
アウト-イン,コーライ,フロント,71.2,123,5420
アウト-イン,コーライ,レディース,67.2,113,4500
