Course,Green,Tee,CR,SR,Yards
アウト-イン,Bグリーン,チャンピオン,74.5,134,7005
アウト-イン,Bグリーン,バック,73.8,133,6869
アウト-イン,Bグリーン,レギュラー,71.6,130,6426
アウト-イン,Bグリーン,フロント,69.7,125,6058
アウト-イン,Bグリーン,レディース,68.2,123,5722
アウト-イン,Bグリーン,ピンク,58.7,102,3653
アウト-イン,Kグリーン,チャンピオン,72.7,131,6735
アウト-イン,Kグリーン,バック,71.9,130,6599
アウト-イン,Kグリーン,レギュラー,69.8,127,6154
アウト-イン,Kグリーン,フロント,68.1,122,5794
アウト-イン,Kグリーン,レディース,66.6,118,5448
アウト-イン,Kグリーン,ピンク,56.8,100,3379
