Course,Green,Tee,CR,SR,Yards
南-西,OLD,ブラック,73.5,129,7037
南-西,OLD,ブルー,71.6,126,6649
南-西,OLD,ホワイト,69.7,123,6283
南-西,OLD,フロント2,69.1,121,6136
南-西,OLD,ゴールド,67.8,118,5846
南-西,OLD,グリーン,63.3,109,4861
南-西,NEW,ブラック,72.2,127,6752
南-西,NEW,ブルー,70.4,124,6374
南-西,NEW,ホワイト,68.7,121,6010
南-西,NEW,フロント2,68.0,119,5862
南-西,NEW,ゴールド,66.6,116,5569
南-西,NEW,グリーン,62.2,107,4594
西-東,OLD,ブラック,73.4,129,7054
西-東,OLD,ブルー,71.7,126,6682
西-東,OLD,ホワイト,69.9,123,6309
西-東,OLD,フロント2,69.3,120,6158
西-東,OLD,ゴールド,67.8,118,5866
西-東,OLD,グリーン,63.5,110,4902
西-東,NEW,ブラック,71.8,127,6727
西-東,NEW,ブルー,70.1,124,6361
西-東,NEW,ホワイト,68.3,121,5989
西-東,NEW,フロント2,67.6,118,5839
西-東,NEW,ゴールド,66.2,115,5541
西-東,NEW,グリーン,62.1,107,4615
東-南,OLD,ブラック,73.3,130,6973
東-南,OLD,ブルー,71.5,127,6589
東-南,OLD,ホワイト,69.8,124,6244
東-南,OLD,フロント2,69.2,123,6114
東-南,OLD,ゴールド,68.2,121,5924
東-南,OLD,グリーン,63.6,112,4897
東-南,NEW,ブラック,72.0,129,6713
東-南,NEW,ブルー,70.3,126,6337
東-南,NEW,ホワイト,68.6,123,5991
東-南,NEW,フロント2,68.0,120,5863
東-南,NEW,ゴールド,67.0,119,5672
東-南,NEW,グリーン,62.3,109,4617
