Course,Green,Tee,CR,SR,Yards
南-西,ベント,バック,78.5,143,7066
南-西,ベント,レギュラー,76.3,137,6654
南-西,ベント,フロント1,75.2,134,6446
南-西,コーライ,バック,77.1,139,6798
南-西,コーライ,レギュラー,75.0,134,6415
南-西,コーライ,フロント1,74.0,131,6213
南-西,コーライ,レディース1,69.6,119,5343
東-南,ベント,バック,78.4,142,7030
東-南,ベント,レギュラー,76.4,137,6656
東-南,ベント,フロント1,74.9,133,6366
東-南,ベント,フロント2,70.7,122,5575
東-南,ベント,レディース1,70.5,122,5339
東-南,コーライ,バック,77.1,139,6798
東-南,コーライ,レギュラー,75.2,134,6425
東-南,コーライ,フロント1,73.7,130,6140
東-南,コーライ,フロント2,69.6,119,5352
東-南,コーライ,レディース1,69.5,119,5316
西-東,ベント,バック,78.3,142,7036
西-東,ベント,レギュラー,76.5,137,6698
西-東,ベント,フロント1,75.6,135,6524
西-東,ベント,フロント2,72.6,127,5950
西-東,ベント,レディース1,72.4,127,5914
西-東,コーライ,バック,77.1,139,6808
西-東,コーライ,レギュラー,75.4,134,6494
西-東,コーライ,フロント1,74.5,132,6321
西-東,コーライ,フロント2,71.5,124,5755
西-東,コーライ,レディース1,71.3,124,5719
