Course,Green,Tee,CR,SR,Yards
北アウト-北イン,メインベント,バック,72.1,131,6750
北アウト-北イン,メインベント,レギュラー,70.8,128,6449
北アウト-北イン,メインベント,フロント,69.5,123,6095
北アウト-北イン,メインベント,レディース,66.5,115,5293
北アウト-北イン,サブベント,バック,70.5,126,6470
北アウト-北イン,サブベント,レギュラー,69.4,123,6170
北アウト-北イン,サブベント,フロント,68.2,119,5818
北アウト-北イン,サブベント,レディース,65.2,111,5011
南アウト-南イン,メインベント,バック,71.0,128,6495
南アウト-南イン,メインベント,レギュラー,69.6,124,6134
南アウト-南イン,メインベント,フロント,69.1,122,6032
南アウト-南イン,メインベント,レディース,67.6,118,5659
南アウト-南イン,サブベント,バック,69.8,124,6263
南アウト-南イン,サブベント,レギュラー,68.5,121,5905
南アウト-南イン,サブベント,フロント,68.0,119,5803
南アウト-南イン,サブベント,レディース,66.4,114,5368
