Course,Green,Tee,CR,SR,Yards
釧路OUT-釧路IN,ベント,バック,79.4,141,6775
釧路OUT-釧路IN,ベント,レギュラー,77.0,137,6355
釧路OUT-釧路IN,ベント,レディース,74.3,131,5860
札幌(東)-札幌(南),ベント,バック,78.1,144,6611
札幌(東)-札幌(南),ベント,レギュラー,76.0,140,6234
札幌(東)-札幌(南),ベント,フロント,73.3,134,5755
札幌(東)-札幌(南),ベント,レディース,70.5,128,5243
札幌(西)-札幌(東),ベント,バック,78.1,142,6599
札幌(西)-札幌(東),ベント,レギュラー,75.7,136,6185
札幌(西)-札幌(東),ベント,フロント,73.8,132,5841
札幌(西)-札幌(東),ベント,レディース,71.3,127,5380
札幌(南)-札幌(西),ベント,バック,78.0,141,6606
札幌(南)-札幌(西),ベント,レギュラー,75.9,137,6243
札幌(南)-札幌(西),ベント,フロント,73.5,131,5822
札幌(南)-札幌(西),ベント,レディース,70.8,126,5323
