Course,Green,Tee,CR,SR,Yards
東アウト-東イン,コーライ,バック,79.5,139,6716
東アウト-東イン,コーライ,レギュラー,77.9,135,6447
東アウト-東イン,コーライ,フロント,76.2,133,6174
東アウト-東イン,コーライ,レディース,72.5,126,5532
東アウト-東イン,ベント,バック,78.9,137,6586
東アウト-東イン,ベント,レギュラー,77.4,134,6331
東アウト-東イン,ベント,フロント,75.5,132,6046
東アウト-東イン,ベント,レディース,72.0,125,5409
西アウト-西イン,コーライ,バック,79.3,137,6750
西アウト-西イン,コーライ,レギュラー,77.3,133,6377
西アウト-西イン,コーライ,フロント,75.4,129,6057
西アウト-西イン,コーライ,レディース,70.9,121,5286
西アウト-西イン,ベント,バック,79.0,136,6717
西アウト-西イン,ベント,レギュラー,76.9,131,6341
西アウト-西イン,ベント,フロント,74.9,128,6021
西アウト-西イン,ベント,レディース,70.5,120,5255
