Course,Green,Tee,CR,SR,Yards
西-南,ベント,バック,71.8,122,6754
西-南,ベント,レギュラー,69.3,119,6328
西-南,ベント,フロント,67.8,116,6048
西-南,ベント,レディス,64.6,106,5360
南-東,ベント,バック,71.5,122,6703
南-東,ベント,レギュラー,68.9,121,6249
南-東,ベント,フロント,67.5,116,5939
南-東,ベント,レディス,64.8,108,5364
東-西,ベント,バック,70.7,122,6573
東-西,ベント,レギュラー,68.6,115,6141
東-西,ベント,フロント,66.9,112,5841
東-西,ベント,レディス,64.0,103,5220
