Course,Green,Tee,CR,SR,Yards
南-西,ベント,バック,73.1,134,7066
南-西,ベント,レギュラー,71.2,129,6654
南-西,ベント,フロント1,70.2,125,6446
南-西,ベント,フロント2,67.0,116,5561
南-西,コーライ,バック,71.8,130,6798
南-西,コーライ,レギュラー,70.1,125,6415
南-西,コーライ,フロント1,69.2,123,6213
南-西,コーライ,フロント2,66.2,114,5343
東-南,ベント,バック,73.0,133,7030
東-南,ベント,レギュラー,71.2,129,6656
東-南,ベント,フロント1,69.9,125,6366
東-南,ベント,フロント2,66.9,116,5575
東-南,コーライ,バック,71.9,130,6798
東-南,コーライ,レギュラー,70.1,125,6425
東-南,コーライ,フロント1,69.0,122,6140
東-南,コーライ,フロント2,66.3,114,5352
西-東,ベント,バック,72.9,133,7036
西-東,ベント,レギュラー,71.3,129,6698
西-東,ベント,フロント1,70.5,126,6524
西-東,ベント,フロント2,68.2,119,5950
西-東,コーライ,バック,71.8,130,6808
西-東,コーライ,レギュラー,70.3,126,6494
西-東,コーライ,フロント1,69.7,124,6321
西-東,コーライ,フロント2,67.5,117,5755
