Course,Green,Tee,CR,SR,Yards
北-中,Bグリーン,バック,81.7,149,7133
北-中,Bグリーン,レギュラー,78.7,141,6606
北-中,Bグリーン,フロント,75.2,136,6044
北-中,Bグリーン,レディース,73.2,132,5739
北-中,Nグリーン,バック,81.1,146,6974
北-中,Nグリーン,レギュラー,77.9,141,6447
北-中,Nグリーン,フロント,74.4,132,5887
北-中,Nグリーン,レディース,72.6,129,5582
南-北,Bグリーン,バック,81.0,147,6983
南-北,Bグリーン,レギュラー,78.3,140,6485
南-北,Bグリーン,フロント,75.6,134,6004
南-北,Bグリーン,レディース,73.0,129,5605
南-北,Nグリーン,バック,80.0,144,6766
南-北,Nグリーン,レギュラー,77.0,139,6269
南-北,Nグリーン,フロント,74.2,130,5788
南-北,Nグリーン,レディース,71.7,127,5389
中-南,Bグリーン,バック,79.9,147,6810
中-南,Bグリーン,レギュラー,77.2,140,6365
中-南,Bグリーン,フロント,73.6,133,5754
中-南,Bグリーン,レディース,72.4,130,5594
中-南,Nグリーン,バック,78.9,148,6622
中-南,Nグリーン,レギュラー,76.5,142,6178
中-南,Nグリーン,フロント,72.6,129,5565
中-南,Nグリーン,レディース,71.3,128,5405
