Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,78.5,143,6923
アウト-イン,ベント,レギュラー,76.2,137,6485
アウト-イン,ベント,フロント1,74.4,132,6140
アウト-イン,ベント,フロント2,73.5,130,5968
アウト-イン,ベント,レディース1,69.7,120,5233
