Course,Green,Tee,CR,SR,Yards
西アウト-西イン,ベント,バック,75.7,140,7310
西アウト-西イン,ベント,レギュラー,73.4,137,6825
西アウト-西イン,ベント,フロント,71.5,131,6385
西アウト-西イン,ベント,レディース,70.1,127,6030
東アウト-東イン,ベント,バック,72.5,134,6602
東アウト-東イン,ベント,レギュラー,70.6,131,6235
東アウト-東イン,ベント,フロント,69.4,130,5960
東アウト-東イン,ベント,レディース,68.6,130,5820
