Course,Green,Tee,CR,SR,Yards
すが湖-すいげつ湖,ベント,ブラック,72.2,131,6900
すが湖-すいげつ湖,ベント,ブルー,71.0,128,6639
すが湖-すいげつ湖,ベント,ホワイト,69.9,125,6343
すが湖-すいげつ湖,ベント,ゴールド,68.8,121,6083
すいげつ湖-ひゅうが湖,ベント,ブラック,71.5,129,6784
すいげつ湖-ひゅうが湖,ベント,ブルー,70.7,127,6577
すいげつ湖-ひゅうが湖,ベント,ホワイト,69.5,123,6291
すいげつ湖-ひゅうが湖,ベント,ゴールド,68.6,121,6043
ひゅうが湖-すが湖,ベント,ブラック,71.1,128,6886
ひゅうが湖-すが湖,ベント,ブルー,69.9,125,6418
ひゅうが湖-すが湖,ベント,ホワイト,68.8,121,6116
ひゅうが湖-すが湖,ベント,ゴールド,67.8,118,5856
