Course,Green,Tee,CR,SR,Yards
中-西,MG,黒,80.2,140,6893
中-西,MG,青,78.2,136,6536
中-西,MG,白,77.2,132,6353
中-西,MG,金,74.3,125,5879
中-西,MG,赤,72.8,123,5647
中-西,MG,ピンク,69.2,120,5053
中-西,SG,黒,79.3,138,6754
中-西,SG,青,77.3,136,6397
中-西,SG,白,76.3,132,6214
中-西,SG,金,73.4,124,5740
中-西,SG,赤,71.7,121,5508
中-西,SG,ピンク,68.4,118,4914
東-中,MG,黒,80.2,141,6846
東-中,MG,青,78.1,137,6449
東-中,MG,白,76.9,134,6265
東-中,MG,金,73.5,127,5727
東-中,MG,赤,72.5,126,5538
東-中,MG,ピンク,69.8,122,5045
東-中,SG,黒,79.6,140,6705
東-中,SG,青,77.2,135,6308
東-中,SG,白,76.0,131,6124
東-中,SG,金,72.6,124,5586
東-中,SG,赤,71.4,124,5397
東-中,SG,ピンク,68.9,122,4904
西-東,MG,黒,79.8,137,6881
西-東,MG,青,77.7,134,6493
西-東,MG,白,76.5,132,6298
西-東,MG,金,73.6,125,5808
西-東,MG,赤,72.7,124,5677
西-東,MG,ピンク,69.6,118,5156
西-東,SG,黒,79.3,138,6733
西-東,SG,青,76.9,135,6345
西-東,SG,白,75.7,132,6150
西-東,SG,金,72.8,126,5660
西-東,SG,赤,71.9,123,5529
西-東,SG,ピンク,69.1,118,5008
