Course,Green,Tee,CR,SR,Yards
東-中,ベント(サブ),バック,72.3,132,6799
東-中,ベント(サブ),レギュラー,70.7,127,6450
東-中,ベント(サブ),フロント,70.1,125,6318
東-中,ベント(サブ),レディース,67.6,118,5681
東-中,ベント(メイン),バック,71.9,130,6714
東-中,ベント(メイン),レギュラー,70.4,126,6396
東-中,ベント(メイン),フロント,69.8,124,6228
東-中,ベント(メイン),レディース,67.5,117,5626
中-西,ベント(サブ),バック,72.1,131,6769
中-西,ベント(サブ),レギュラー,70.5,126,6429
中-西,ベント(サブ),フロント,70.0,125,6290
中-西,ベント(サブ),レディース,67.8,118,5710
中-西,ベント(メイン),バック,72.0,131,6713
中-西,ベント(メイン),レギュラー,70.4,126,6378
中-西,ベント(メイン),フロント,69.7,124,6201
中-西,ベント(メイン),レディース,67.7,118,5655
西-東,ベント(メイン),バック,71.9,130,6683
西-東,ベント(メイン),レギュラー,70.4,126,6374
西-東,ベント(メイン),フロント,70.1,125,6289
西-東,ベント(メイン),レディース,67.6,118,5621
西-東,ベント(サブ),バック,71.8,130,6666
西-東,ベント(サブ),レギュラー,70.2,125,6323
西-東,ベント(サブ),フロント,69.9,125,6240
西-東,ベント(サブ),レディース,67.3,117,5571
