Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,73.0,131,7106
アウト-イン,ベント,バック,71.8,128,6824
アウト-イン,ベント,レギュラー1,70.4,125,6487
アウト-イン,ベント,レギュラー2,69.2,122,6218
アウト-イン,ベント,レディース,66.5,117,5608
