Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,72.0,133,6432
アウト-イン,ベント,レギュラー,70.8,129,6204
アウト-イン,ベント,フロント,69.8,127,6048
アウト-イン,ベント,ゴールド,67.4,125,5624
アウト-イン,ベント,レディース,66.2,126,5342
アウト-イン,ベント,ピンク,64.0,123,4814
