Course,Green,Tee,CR,SR,Yards
西アウト-西イン,Aグリーン,バック,74.2,141,7010
西アウト-西イン,Aグリーン,レギュラー,73.1,140,6670
西アウト-西イン,Aグリーン,フロント,70.1,134,6152
西アウト-西イン,Aグリーン,レディース,68.2,128,5751
西アウト-西イン,Bグリーン,バック,73.7,136,6784
西アウト-西イン,Bグリーン,レギュラー,72.0,134,6446
西アウト-西イン,Bグリーン,フロント,69.2,129,5953
西アウト-西イン,Bグリーン,レディース,67.4,123,5550
東アウト-東イン,Aグリーン,バック,73.5,137,6811
東アウト-東イン,Aグリーン,レギュラー,71.8,136,6487
東アウト-東イン,Aグリーン,フロント,70.2,134,6141
東アウト-東イン,Aグリーン,レディース,68.4,126,5731
東アウト-東イン,Bグリーン,バック,72.3,135,6522
東アウト-東イン,Bグリーン,レギュラー,70.6,134,6198
東アウト-東イン,Bグリーン,フロント,68.9,129,5852
東アウト-東イン,Bグリーン,レディース,67.3,123,5495
