Course,Green,Tee,CR,SR,Yards
北-南,ベント(右),バック,76.6,138,6747
北-南,ベント(右),レギュラー,74.7,133,6361
北-南,ベント(右),フロント,72.7,128,5912
北-南,ベント(右),レディス,69.1,118,5167
北-南,ベント(左),バック,75.1,134,6472
北-南,ベント(左),レギュラー,73.2,129,6088
北-南,ベント(左),フロント,71.1,123,6560
北-南,ベント(左),レディス,68.0,115,4923
東-北,ベント(右),バック,76.3,137,6597
東-北,ベント(右),レギュラー,74.5,132,6234
東-北,ベント(右),フロント,72.2,126,5775
東-北,ベント(右),レディス,68.6,117,4959
東-北,ベント(左),バック,74.7,133,6321
東-北,ベント(左),レギュラー,72.7,128,5961
東-北,ベント(左),フロント,70.7,122,5520
東-北,ベント(左),レディス,67.5,114,4570
南-東,ベント(右),バック,76.1,137,6596
南-東,ベント(右),レギュラー,74.2,131,6231
南-東,ベント(右),フロント,72.3,126,5835
南-東,ベント(右),レディス,69.3,118,5196
南-東,ベント(左),バック,74.2,131,6249
南-東,ベント(左),レギュラー,72.2,126,5887
南-東,ベント(左),フロント,70.4,121,5506
南-東,ベント(左),レディス,67.7,114,4871
