Course,Green,Tee,CR,SR,Yards
西-東,ベント,バック,72.3,132,6942
西-東,ベント,レギュラー,69.7,124,6338
西-東,ベント,フロント1,67.0,116,5647
西-東,コーライ,バック,71.0,128,6694
西-東,コーライ,レギュラー,68.5,121,6085
西-東,コーライ,フロント1,66.1,114,5385
東-南,ベント,バック,72.2,131,6970
東-南,ベント,レギュラー,69.7,124,6394
東-南,ベント,フロント1,66.6,115,5586
東-南,コーライ,バック,71.5,129,6844
東-南,コーライ,レギュラー,69.0,122,6270
東-南,コーライ,フロント1,66.2,114,5460
南-西,ベント,バック,71.8,130,6804
南-西,ベント,レギュラー,69.6,124,6298
南-西,ベント,フロント1,66.7,115,5513
南-西,コーライ,バック,70.8,128,6618
南-西,コーライ,レギュラー,68.8,121,6121
南-西,コーライ,フロント1,66.0,113,5343
