Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブラック,81.1,146,7131
アウト-イン,ベント,ブルー,80.0,144,6919
アウト-イン,ベント,グリーン,77.6,140,6506
アウト-イン,ベント,ホワイト,76.1,135,6217
アウト-イン,ベント,イエロー,73.5,129,5756
アウト-イン,ベント,シルバー,71.8,122,5405
アウト-イン,ベント,レッド,68.0,114,4717
アウト-イン,ベント,ピンク,64.9,108,4193
アウト-イン,バミューダ,ブラック,79.5,144,6872
アウト-イン,バミューダ,ブルー,78.6,142,6701
アウト-イン,バミューダ,グリーン,77.5,139,6482
アウト-イン,バミューダ,ホワイト,75.9,136,6186
アウト-イン,バミューダ,イエロー,73.8,129,5775
アウト-イン,バミューダ,シルバー,71.7,122,5404
アウト-イン,バミューダ,レッド,67.7,115,4706
アウト-イン,バミューダ,ピンク,64.8,109,4206
