Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,ブラック,74.4,140,7131
アウト-イン,ベント,ブルー,73.5,138,6919
アウト-イン,ベント,グリーン,71.6,134,6506
アウト-イン,ベント,ホワイト,70.3,130,6217
アウト-イン,ベント,イエロー,68.2,126,5756
アウト-イン,ベント,シルバー,66.6,122,5405
アウト-イン,ベント,レッド,63.5,115,4717
アウト-イン,ベント,ピンク,61.2,110,4193
アウト-イン,バミューダ,ブラック,73.3,137,6872
アウト-イン,バミューダ,ブルー,72.5,135,6701
アウト-イン,バミューダ,グリーン,71.6,132,6482
アウト-イン,バミューダ,ホワイト,70.2,130,6186
アウト-イン,バミューダ,イエロー,68.4,125,5775
アウト-イン,バミューダ,シルバー,66.5,121,5404
アウト-イン,バミューダ,レッド,63.4,114,4706
アウト-イン,バミューダ,ピンク,61.2,109,4206
