Course,Green,Tee,CR,SR,Yards
あすなろ-いぬわし,ベント,バック,77.5,140,6817
あすなろ-いぬわし,ベント,レギュラー,75.2,134,6362
あすなろ-いぬわし,ベント,フロント,73.1,129,5950
あすなろ-いぬわし,ベント,レディース,71.7,125,5642
あすなろ-くろゆり,ベント,バック,77.0,139,6735
あすなろ-くろゆり,ベント,レギュラー,74.6,133,6290
あすなろ-くろゆり,ベント,フロント,72.7,128,5913
あすなろ-くろゆり,ベント,レディース,71.5,124,5621
くろゆり-いぬわし,ベント,バック,76.9,139,6758
くろゆり-いぬわし,ベント,レギュラー,75.0,134,6348
くろゆり-いぬわし,ベント,フロント,73.6,130,6063
くろゆり-いぬわし,ベント,レディース,71.6,125,5629
あすなろ-だいにち,ベント,バック,76.5,137,6610
あすなろ-だいにち,ベント,レギュラー,74.2,131,6204
あすなろ-だいにち,ベント,フロント,72.1,126,5801
あすなろ-だいにち,ベント,レディース,71.2,123,5595
いぬわし-だいにち,ベント,バック,76.4,137,6633
いぬわし-だいにち,ベント,レギュラー,74.6,133,6262
いぬわし-だいにち,ベント,フロント,73.0,128,5951
いぬわし-だいにち,ベント,レディース,71.3,124,5603
くろゆり-だいにち,ベント,バック,75.9,136,6551
くろゆり-だいにち,ベント,レギュラー,74.0,131,6190
くろゆり-だいにち,ベント,フロント,72.6,127,5914
くろゆり-だいにち,ベント,レディース,71.1,123,5582
