Course,Green,Tee,CR,SR,Yards
IN-NEW,ベント,バック,77.4,140,6737
IN-NEW,ベント,レギュラー,75.4,134,6360
IN-NEW,ベント,フロント1,73.7,130,6035
IN-NEW,ベント,フロント2,73.6,130,6013
IN-NEW,ベント,レディース1,70.0,120,5311
IN-NEW,グランプリ,バック,75.8,136,6440
IN-NEW,グランプリ,レギュラー,73.8,131,6063
IN-NEW,グランプリ,フロント1,72.1,126,5738
IN-NEW,グランプリ,フロント2,72.0,126,5716
IN-NEW,グランプリ,レディース1,68.7,117,5014
OUT-IN,ベント,バック,77.4,140,6804
OUT-IN,ベント,レギュラー,75.2,134,6387
OUT-IN,ベント,フロント1,73.6,130,6072
OUT-IN,ベント,フロント2,73.5,130,6050
OUT-IN,ベント,レディース1,69.6,119,5304
OUT-IN,グランプリ,バック,76.3,137,6597
OUT-IN,グランプリ,レギュラー,74.1,131,6180
OUT-IN,グランプリ,フロント1,72.4,127,5865
OUT-IN,グランプリ,フロント2,72.3,126,5843
OUT-IN,グランプリ,レディース1,68.8,117,5097
NEW-OUT,ベント,バック,77.1,139,6711
NEW-OUT,ベント,レギュラー,75.0,134,6323
NEW-OUT,ベント,フロント1,74.0,131,6131
NEW-OUT,ベント,フロント2,74.0,131,6131
NEW-OUT,ベント,レディース1,70.8,123,5511
NEW-OUT,グランプリ,バック,75.3,134,6377
NEW-OUT,グランプリ,レギュラー,73.3,129,5989
NEW-OUT,グランプリ,フロント1,72.2,126,5797
NEW-OUT,グランプリ,フロント2,72.2,126,5797
NEW-OUT,グランプリ,レディース1,69.3,118,5177
