Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント(メイン),バック,80.4,148,7280
アウト-イン,ベント(メイン),レギュラー,77.8,141,6784
アウト-イン,ベント(メイン),フロント1,75.8,136,6399
アウト-イン,ベント(メイン),フロント2,73.7,130,5864
アウト-イン,ベント(サブ),バック,77.8,141,6838
アウト-イン,ベント(サブ),レギュラー,75.3,134,6342
アウト-イン,ベント(サブ),フロント1,73.3,129,5951
アウト-イン,ベント(サブ),フロント2,70.5,122,5427
