Course,Green,Tee,CR,SR,Yards
アウト-イン,Main,バック,73.3,131,6945
アウト-イン,Main,レギュラー,71.0,127,6471
アウト-イン,Main,フロント1,68.5,122,5991
アウト-イン,Main,レディース1,65.4,113,5323
アウト-イン,Bグリーン,バック,71.9,129,6627
アウト-イン,Bグリーン,レギュラー,69.5,123,6153
アウト-イン,Bグリーン,フロント1,67.3,119,5673
アウト-イン,Bグリーン,レディース1,64.0,110,4982
アウト-イン,Aグリーン,バック,71.7,128,6646
アウト-イン,Aグリーン,レギュラー,69.4,123,6174
アウト-イン,Aグリーン,フロント1,67.1,118,5692
アウト-イン,Aグリーン,レディース1,64.1,109,5004
アウト-イン,Sub,バック,70.2,125,6328
アウト-イン,Sub,レギュラー,67.8,119,5856
アウト-イン,Sub,フロント1,65.5,113,5374
アウト-イン,Sub,レディース1,62.4,104,4663
