Course,Green,Tee,CR,SR,Yards
丸子-三倉,メインベント,フルバック,79.6,149,6890
丸子-三倉,メインベント,バック,78.0,146,6582
丸子-三倉,メインベント,レギュラー,75.8,141,6184
丸子-三倉,メインベント,シニア,71.4,129,5363
丸子-三倉,メインベント,レディース,71.2,127,5331
丸子-三倉,サブベント,フルバック,78.8,148,6719
丸子-三倉,サブベント,バック,77.1,145,6394
丸子-三倉,サブベント,レギュラー,75.0,140,6010
丸子-三倉,サブベント,シニア,70.7,128,5220
丸子-三倉,サブベント,レディース,70.4,127,5174
三倉-三ノ瀬,メインベント,フルバック,79.2,147,6782
三倉-三ノ瀬,メインベント,バック,77.7,144,6485
三倉-三ノ瀬,メインベント,レギュラー,75.8,140,6152
三倉-三ノ瀬,メインベント,シニア,71.8,130,5402
三倉-三ノ瀬,メインベント,レディース,71.8,130,5402
三倉-三ノ瀬,サブベント,フルバック,78.9,146,6722
三倉-三ノ瀬,サブベント,バック,77.3,144,6421
三倉-三ノ瀬,サブベント,レギュラー,75.6,139,6100
三倉-三ノ瀬,サブベント,シニア,71.6,129,5360
三倉-三ノ瀬,サブベント,レディース,71.6,129,5360
三ノ瀬-丸子,メインベント,フルバック,79.0,152,6704
三ノ瀬-丸子,メインベント,バック,77.5,149,6403
三ノ瀬-丸子,メインベント,レギュラー,75.2,144,6024
三ノ瀬-丸子,メインベント,シニア,71.4,133,5341
三ノ瀬-丸子,メインベント,レディース,71.2,131,5309
三ノ瀬-丸子,サブベント,フルバック,78.3,152,6579
三ノ瀬-丸子,サブベント,バック,76.6,149,6265
三ノ瀬-丸子,サブベント,レギュラー,74.6,143,5888
三ノ瀬-丸子,サブベント,シニア,70.9,132,5226
三ノ瀬-丸子,サブベント,レディース,70.6,131,5180
