Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,バック,73.3,134,6771
アウト-イン,Aグリーン,レギュラー,71.9,131,6480
アウト-イン,Aグリーン,フロント,70.6,129,6217
アウト-イン,Aグリーン,レディス,67.8,123,5661
アウト-イン,Aグリーン,シニアレディス,65.8,117,5268
アウト-イン,Bグリーン,バック,72.1,135,6587
アウト-イン,Bグリーン,レギュラー,70.8,134,6296
アウト-イン,Bグリーン,フロント,69.4,131,6034
アウト-イン,Bグリーン,レディス,67.2,122,5477
アウト-イン,Bグリーン,シニアレディス,65.1,115,5087
