Course,Green,Tee,CR,SR,Yards
笹井アウト-笹井イン,ベント(15番右),チャンピオン,74.3,130,7132
笹井アウト-笹井イン,ベント(15番右),バック,74.0,129,7063
笹井アウト-笹井イン,ベント(15番右),レギュラー,71.7,126,6597
笹井アウト-笹井イン,ベント(15番右),フロント,69.5,124,6186
笹井アウト-笹井イン,ベント(15番右),レディース,66.7,118,5580
笹井アウト-笹井イン,ベント(15番左),チャンピオン,74.2,130,7115
笹井アウト-笹井イン,ベント(15番左),バック,74.0,129,7063
笹井アウト-笹井イン,ベント(15番左),レギュラー,71.7,126,6597
笹井アウト-笹井イン,ベント(15番左),フロント,69.4,124,6168
笹井アウト-笹井イン,ベント(15番左),レディース,66.7,118,5562
豊岡アウト-豊岡イン,ホワイト,チャンピオン,73.4,131,6943
豊岡アウト-豊岡イン,ホワイト,バック,73.0,129,6838
豊岡アウト-豊岡イン,ホワイト,レギュラー,71.0,127,6429
豊岡アウト-豊岡イン,ホワイト,フロント,69.7,124,6121
豊岡アウト-豊岡イン,ホワイト,レディース,68.9,123,5956
豊岡アウト-豊岡イン,レッド,チャンピオン,73.3,129,6916
豊岡アウト-豊岡イン,レッド,バック,72.8,128,6811
豊岡アウト-豊岡イン,レッド,レギュラー,70.9,125,6404
豊岡アウト-豊岡イン,レッド,フロント,69.5,121,6092
豊岡アウト-豊岡イン,レッド,レディース,68.8,120,5927
