Course,Green,Tee,CR,SR,Yards
五月平-綾羽,ベント,Black,73.3,130,6743
五月平-綾羽,ベント,Blue,71.5,126,6335
五月平-綾羽,ベント,White,69.8,123,5980
五月平-綾羽,ベント,Gold,68.2,120,5665
衣懸-五月平,ベント,Black,72.4,132,6622
衣懸-五月平,ベント,Blue,71.0,127,6271
衣懸-五月平,ベント,White,69.5,125,5973
衣懸-五月平,ベント,Gold,67.4,120,5537
綾羽-衣懸,ベント,Black,72.1,133,6541
綾羽-衣懸,ベント,Blue,70.5,128,6154
綾羽-衣懸,ベント,White,69.3,126,5885
綾羽-衣懸,ベント,Gold,67.4,122,5482
