Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,チャンピオン,81.0,144,7047
アウト-イン,ベント,バック,78.4,139,6616
アウト-イン,ベント,レギュラー,76.8,136,6323
アウト-イン,ベント,フロント1,73.1,130,5726
アウト-イン,ベント,レディース1,68.7,120,4970
