Course,Green,Tee,CR,SR,Yards
キング-クイーン,ベント,ジョーンズ,72.9,137,6804
キング-クイーン,ベント,バック,71.5,134,6509
キング-クイーン,ベント,レギュラー,69.3,130,6040
キング-クイーン,ベント,フロント,66.5,125,5437
キング-クイーン,ベント,レディース,62.9,118,4469
クイーン-プリンス,ベント,ジョーンズ,72.5,135,6758
クイーン-プリンス,ベント,バック,71.4,133,6511
クイーン-プリンス,ベント,レギュラー,69.2,129,6048
クイーン-プリンス,ベント,フロント,66.6,124,5457
クイーン-プリンス,ベント,レディース,62.9,115,4486
プリンス-キング,ベント,ジョーンズ,72.4,134,6804
プリンス-キング,ベント,バック,71.1,131,6510
プリンス-キング,ベント,レギュラー,68.9,127,6020
プリンス-キング,ベント,フロント,66.3,122,5456
プリンス-キング,ベント,レディース,62.4,115,4435
