Course,Green,Tee,CR,SR,Yards
アウト-イン,ベント,バック,73.5,135,7156
アウト-イン,ベント,レギュラー,71.2,128,6560
アウト-イン,ベント,フロント,69.1,123,6039
アウト-イン,ベント,シニア,67.5,119,5675
