Course,Green,Tee,CR,SR,Yards
橘-霧島,ベント,バック,72.8,135,6668
橘-霧島,ベント,レギュラー,70.8,134,6284
橘-霧島,ベント,フロント1,68.8,132,5884
橘-霧島,ベント,レディース,65.8,115,5192
橘-霧島,コーライ,バック,71.5,134,6462
橘-霧島,コーライ,レギュラー,69.6,132,6088
橘-霧島,コーライ,フロント1,67.8,124,5688
橘-霧島,コーライ,レディース,64.6,109,4996
霧島-尾鈴,ベント,バック,72.1,132,6559
霧島-尾鈴,ベント,レギュラー,70.1,132,6181
霧島-尾鈴,ベント,フロント1,68.8,127,5874
霧島-尾鈴,ベント,レディース,65.7,116,5249
霧島-尾鈴,コーライ,バック,70.8,133,6328
霧島-尾鈴,コーライ,レギュラー,68.9,129,5946
霧島-尾鈴,コーライ,フロント1,67.6,124,5639
霧島-尾鈴,コーライ,レディース,64.3,113,5024
橘-尾鈴,ベント,バック,71.3,134,6337
橘-尾鈴,ベント,レギュラー,69.5,130,5973
橘-尾鈴,ベント,フロント1,67.8,124,5612
橘-尾鈴,ベント,レディース,65.1,116,5099
橘-尾鈴,コーライ,バック,69.9,131,6074
橘-尾鈴,コーライ,レギュラー,68.1,129,5714
橘-尾鈴,コーライ,フロント1,66.6,118,5353
橘-尾鈴,コーライ,レディース,63.9,112,4846
