Course,Green,Tee,CR,SR,Yards
アウト-イン,メイン,バック,79.6,145,7221
アウト-イン,メイン,レギュラー,76.5,137,6605
アウト-イン,メイン,フロント1,72.0,126,5526
アウト-イン,サブ,バック,77.5,140,6805
アウト-イン,サブ,レギュラー,74.6,133,6245
アウト-イン,サブ,フロント1,69.8,120,5379
