Course,Green,Tee,CR,SR,Yards
中-東,ベント,バック1,71.5,129,6716
中-東,ベント,バック2,71.4,128,6675
中-東,ベント,レギュラー,70.0,125,6363
中-東,ベント,フロント1,68.3,124,6025
中-東,ベント,レディース,64.0,110,5034
中-東,コーライ,バック1,70.5,128,6554
中-東,コーライ,バック2,70.4,127,6520
中-東,コーライ,レギュラー,68.8,125,6196
中-東,コーライ,フロント1,67.3,122,5863
中-東,コーライ,レディース,63.0,109,4873
西-中,ベント,バック1,70.6,128,6560
西-中,ベント,バック2,70.6,127,6535
西-中,ベント,レギュラー,68.9,123,6149
西-中,ベント,フロント1,67.6,121,5870
西-中,ベント,レディース,63.4,108,4904
西-中,コーライ,バック1,70.0,127,6426
西-中,コーライ,バック2,69.8,126,6398
西-中,コーライ,レギュラー,68.1,123,6005
西-中,コーライ,フロント1,66.9,120,5731
西-中,コーライ,レディース,62.7,108,4764
東-西,ベント,バック1,70.3,125,6522
東-西,ベント,バック2,70.2,124,6470
東-西,ベント,レギュラー,68.3,120,6048
東-西,ベント,フロント1,67.3,118,5833
東-西,ベント,レディース,63.6,106,4974
東-西,コーライ,バック1,69.7,124,6382
東-西,コーライ,バック2,69.4,123,6320
東-西,コーライ,レギュラー,67.5,120,5899
東-西,コーライ,フロント1,66.4,117,5684
東-西,コーライ,レディース,62.7,104,4823
