Course,Green,Tee,CR,SR,Yards
鶴居西アウト-鶴居西イン,ベント,バック,73.6,134,7043
鶴居西アウト-鶴居西イン,ベント,レギュラー,71.5,129,6573
鶴居西アウト-鶴居西イン,ベント,フロント1,68.3,121,5857
鶴居東アウト-鶴居東イン,ベント,バック,73.4,134,6977
鶴居東アウト-鶴居東イン,ベント,レギュラー,71.3,129,6527
鶴居東アウト-鶴居東イン,ベント,フロント1,67.2,119,5631
鶴居東アウト-鶴居東イン,ベント,フロント2,65.2,114,5203
