Course,Green,Tee,CR,SR,Yards
中-西,MG,黒,73.3,126,6893
中-西,MG,青,71.4,126,6536
中-西,MG,白,70.4,126,6353
中-西,MG,金,68.1,120,5879
中-西,MG,赤,67.3,114,5647
中-西,MG,ピンク,64.2,106,5053
中-西,SG,黒,72.4,127,6754
中-西,SG,青,70.6,126,6397
中-西,SG,白,69.7,125,6214
中-西,SG,金,67.4,117,5740
中-西,SG,赤,66.5,113,5508
中-西,SG,ピンク,63.8,102,4914
東-中,MG,黒,73.2,129,6846
東-中,MG,青,71.1,127,6449
東-中,MG,白,70.0,127,6265
東-中,MG,金,67.6,120,5727
東-中,MG,赤,67.2,117,5538
東-中,MG,ピンク,64.6,110,5045
東-中,SG,黒,72.4,130,6705
東-中,SG,青,70.2,130,6308
東-中,SG,白,69.4,129,6124
東-中,SG,金,67.0,117,5586
東-中,SG,赤,66.3,116,5397
東-中,SG,ピンク,64.2,106,4904
西-東,MG,黒,72.9,125,6881
西-東,MG,青,70.9,123,6493
西-東,MG,白,69.8,123,6298
西-東,MG,金,67.7,117,5808
西-東,MG,赤,67.1,113,5677
西-東,MG,ピンク,64.4,106,5156
西-東,SG,黒,72.2,128,6733
西-東,SG,青,70.2,126,6345
西-東,SG,白,69.3,126,6150
西-東,SG,金,67.0,116,5660
西-東,SG,赤,66.6,111,5529
西-東,SG,ピンク,64.0,103,5008
