Course,Green,Tee,CR,SR,Yards
捻木アウト-捻木イン,ベント,バック,77.3,139,6764
捻木アウト-捻木イン,ベント,レギュラー,74.9,133,6294
捻木アウト-捻木イン,ベント,フロント1,71.0,123,5570
若海アウト-若海イン,ベント,バック,76.9,139,6704
若海アウト-若海イン,ベント,レギュラー,74.0,131,6132
若海アウト-若海イン,コーライ,バック,75.4,134,6418
若海アウト-若海イン,コーライ,レギュラー,72.5,127,5843
