Course,Green,Tee,CR,SR,Yards
泉水アウト-泉水イン,ベント,バック,81.5,147,7021
泉水アウト-泉水イン,ベント,レギュラー,78.6,138,6483
泉水アウト-泉水イン,ベント,フロント,76.1,133,6083
泉水アウト-泉水イン,ベント,ゴールド,74.7,131,5875
泉水アウト-泉水イン,ベント,レディース,72.6,129,5530
松風アウト-松風イン,ベント(サブ),バック,78.9,138,6657
松風アウト-松風イン,ベント(サブ),レギュラー,76.2,130,6185
松風アウト-松風イン,ベント(サブ),フロント,75.4,126,6075
松風アウト-松風イン,ベント(サブ),ゴールド,73.9,124,5818
松風アウト-松風イン,ベント(サブ),レディース,70.7,123,5254
松風アウト-松風イン,ベント(メイン),バック,78.8,138,6656
松風アウト-松風イン,ベント(メイン),レギュラー,75.9,132,6184
松風アウト-松風イン,ベント(メイン),フロント,75.3,131,6074
松風アウト-松風イン,ベント(メイン),ゴールド,73.7,127,5770
松風アウト-松風イン,ベント(メイン),レディース,70.2,123,5202
