Course,Green,Tee,CR,SR,Yards
ブナの嶺OUT-ブナの嶺IN,ベント,Back,70.0,122,6290
ブナの嶺OUT-ブナの嶺IN,ベント,Regular,68.2,117,5924
ブナの嶺OUT-ブナの嶺IN,ベント,Front,66.4,114,5571
ブナの嶺OUT-ブナの嶺IN,ベント,Ladies,64.8,111,5217
茶臼山OUT-茶臼山IN,ベント,Back,68.8,125,6080
茶臼山OUT-茶臼山IN,ベント,Regular,66.8,121,5658
茶臼山OUT-茶臼山IN,ベント,Ladies,65.0,115,5251
