Course,Green,Tee,CR,SR,Yards
東アウト-東イン,Lグリーン,バック,73.2,134,7181
東アウト-東イン,Lグリーン,レギュラー,70.9,128,7067
東アウト-東イン,Lグリーン,フロント1,68.8,121,6210
東アウト-東イン,Lグリーン,フロント2,65.7,112,5315
東アウト-東イン,Rグリーン,バック,72.9,133,7136
東アウト-東イン,Rグリーン,レギュラー,70.7,127,6663
東アウト-東イン,Rグリーン,フロント1,68.8,121,6176
東アウト-東イン,Rグリーン,フロント2,65.6,112,5295
西アウト-西イン,Rグリーン,バック,72.4,132,6826
西アウト-西イン,Rグリーン,レギュラー,70.1,125,6341
西アウト-西イン,Rグリーン,フロント1,67.7,118,5685
西アウト-西イン,Rグリーン,フロント2,66.9,116,5465
西アウト-西イン,Lグリーン,バック,72.2,131,6775
西アウト-西イン,Lグリーン,レギュラー,70.0,125,6290
西アウト-西イン,Lグリーン,フロント1,67.5,117,5627
西アウト-西イン,Lグリーン,フロント2,66.8,115,5415
