Course,Green,Tee,CR,SR,Yards
NEW-OUT,ベントメイン,バック,72.8,133,6724
NEW-OUT,ベントメイン,レギュラー,71.1,131,6390
NEW-OUT,ベントメイン,フロント,70.4,129,6210
NEW-OUT,ベントメイン,レディース,64.2,117,5003
NEW-OUT,ベントサブ,バック,71.5,131,6416
NEW-OUT,ベントサブ,レギュラー,69.8,129,6082
NEW-OUT,ベントサブ,フロント,68.9,128,5904
NEW-OUT,ベントサブ,レディース,62.9,116,4678
OUT-IN,ベントメイン,バック,72.1,132,6546
OUT-IN,ベントメイン,レギュラー,70.7,129,6245
OUT-IN,ベントメイン,フロント,69.6,126,5966
OUT-IN,ベントメイン,レディース,63.8,117,4985
OUT-IN,ベントサブ,バック,71.0,130,6281
OUT-IN,ベントサブ,レギュラー,69.7,128,5984
OUT-IN,ベントサブ,フロント,68.2,125,5701
OUT-IN,ベントサブ,レディース,63.7,113,4720
IN-NEW,ベントメイン,バック,71.5,132,6388
IN-NEW,ベントメイン,レギュラー,70.2,129,6131
IN-NEW,ベントメイン,フロント,69.8,127,5992
IN-NEW,ベントメイン,レディース,64.0,117,5012
IN-NEW,ベントサブ,バック,70.1,129,6051
IN-NEW,ベントサブ,レギュラー,68.9,127,5800
IN-NEW,ベントサブ,フロント,68.1,126,5655
IN-NEW,ベントサブ,レディース,63.4,112,4656
