Course,Green,Tee,CR,SR,Yards
アウト-イン,Aグリーン,バック,78.6,138,6535
アウト-イン,Aグリーン,レギュラー,76.5,134,6175
アウト-イン,Aグリーン,レディース,73.4,128,5610
アウト-イン,Bグリーン,バック,77.3,137,6359
アウト-イン,Bグリーン,レギュラー,75.3,133,5999
アウト-イン,Bグリーン,レディース,72.1,127,5434
