Course,Green,Tee,CR,SR,Yards
NEW-OUT,ベントメイン,バック,78.4,132,6724
NEW-OUT,ベントメイン,レギュラー,76.7,129,6390
NEW-OUT,ベントメイン,フロント,75.7,128,6210
NEW-OUT,ベントメイン,レディース,69.1,121,5003
NEW-OUT,ベントサブ,バック,76.7,131,6416
NEW-OUT,ベントサブ,レギュラー,74.9,128,6082
NEW-OUT,ベントサブ,フロント,74.0,128,5904
NEW-OUT,ベントサブ,レディース,67.2,119,4678
OUT-IN,ベントメイン,バック,78.3,133,6546
OUT-IN,ベントメイン,レギュラー,76.7,131,6245
OUT-IN,ベントメイン,フロント,75.1,129,5966
OUT-IN,ベントメイン,レディース,69.7,122,4985
OUT-IN,ベントサブ,バック,76.2,133,6281
OUT-IN,ベントサブ,レギュラー,74.6,131,5984
OUT-IN,ベントサブ,フロント,73.1,129,5701
OUT-IN,ベントサブ,レディース,67.7,122,4720
IN-NEW,ベントメイン,バック,76.7,131,6388
IN-NEW,ベントメイン,レギュラー,75.4,128,6131
IN-NEW,ベントメイン,フロント,74.6,128,5992
IN-NEW,ベントメイン,レディース,69.2,122,5012
IN-NEW,ベントサブ,バック,74.7,129,6051
IN-NEW,ベントサブ,レギュラー,73.3,128,5800
IN-NEW,ベントサブ,フロント,72.5,126,5655
IN-NEW,ベントサブ,レディース,66.9,120,4656
